Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
7022,ACTIVE,CADILLAC,XT6,2023.0,BLACK,Gasoline,N,MARK LIMOUSINE CORP,CHICAGO,IL,60630.0,,,9597Livery,Unknown
7024,ACTIVE,FORD,TRANSIT,2019.0,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60076.0,,,817742Ambulance,Unknown
7025,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71793Livery,Unknown
7027,VIOLATION,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,ALBA SERVICES INC,CHICAGO,IL,60660.0,,,9843Livery,Unknown
7028,VIOLATION,NISSAN,SENTRA,2019.0,BLUE,Gasoline,N,CHARLES TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,2006Taxi,Unknown
7029,ACTIVE,GMC,YUKON,2023.0,BLACK,Gasoline,N,THE TRANSPORTER REFUEL LLC,CHICAGO,IL,60630.0,,,7379Livery,Unknown
7030,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72203Livery,Unknown
7032,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,PHARAOHS TRANSPORTATION OF CHICAGO LLC,CHICAGO,IL,60630.0,,,70210Livery,Unknown
7033,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Gasoline,N,NEGELE ARSI INC,CHICAGO,IL,60645.0,Independent1,Owner-Operator,3854Taxi,Unknown
7037,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72025Livery,Unknown
7038,INACTIVE,IC,STARCRAFT,2014.0,WHITE,Gasoline,N,41 LEAF CONSULTING CORP,CHICAGO,IL,60603.0,,,17966Charter Sightseeing,Unknown
7039,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71828Livery,Unknown
7048,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72042Livery,Unknown
7050,INACTIVE,FORD,E350,2006.0,SILVER,Gasoline,N,LAKE SHORE MEDICAR INC,CHICAGO,IL,60645.0,,,5967Medicar,Unknown
7052,INACTIVE,,,,,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,,,5118Ambulance,Unknown
7054,RESERVED,CADILLAC,XTS,2016.0,BLACK,Gasoline,N,HIVE ENTERPRISE LLC,CHICAGO,IL,60630.0,,,9240Livery,Unknown
7055,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71654Livery,Unknown
7059,ACTIVE,CADILLAC,ESCALADE ESV,2022.0,BLACK,Gasoline,Y,J LUX CHICAGO INC.,CHICAGO,IL,60616.0,,,9500Livery,Unknown
7061,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72494Livery,Unknown
7062,VIOLATION,TOYOTA,SCION,2011.0,WHITE,Gasoline,N,WILLIE HENDRIX JR,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner-Operator,3088Taxi,Unknown
7065,INACTIVE,,,,,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,,,5138Ambulance,Unknown
7066,ACTIVE,VPG,MV-1,2014.0,YELLOW,Gasoline,Y,"TAXI MEDALLION GROUP,LLC-SERIES V",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,2307Taxi,Unknown
7067,RESERVED,LEXUS,GX460,2021.0,BLACK,Gasoline,N,MISTE LOGISTICS INC.,CHICAGO,IL,60630.0,,,9478Livery,Unknown
7070,ACTIVE,FORD,EXPEDITION PLATINUM,2022.0,BLACK,Gasoline,N,NUR II LTD.,CHICAGO,IL,60620.0,,,8324Livery,Unknown
7071,ACTIVE,FORD,TRANSIT,2023.0,BLACK,Gasoline,N,"ROCK LIMO SERVICE,INC.",CHICAGO,IL,60630.0,,,22235Charter Sightseeing,Unknown
7072,INACTIVE,FORD,E350,2008.0,WHITE,Gasoline,N,Joiner Enterprises Inc,CHICAGO,IL,60649.0,,,6757Medicar,Unknown
7074,VIOLATION,TOYOTA,SIENNA,2012.0,WHITE,Gasoline,N,MR RICHARD CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5420Taxi,Unknown
7075,INACTIVE,FORD,E150,2012.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,,,8367Medicar,Unknown
7076,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,HIKMAH AMERICAN LOGISTICS INC.,CHICAGO,IL,60630.0,,,70589Livery,Unknown
7077,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,W & M LIVERY SERVICE INC.,CHICAGO,IL,60630.0,,,9708Livery,Unknown
7080,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE/BLACK/STRIPES,Gasoline,N,CHI-TOWN TAXI LLC,CHICAGO,IL,60634.0,Independent1,Owner-Operator,262Taxi,Unknown
7081,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,SMAS LLC,CHICAGO,IL,60659.0,,,7990Livery,Unknown
7083,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72953Livery,Unknown
7084,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72699Livery,Unknown
7085,ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,,,8368Livery,Unknown
7086,VIOLATION,LINCOLN,CONTINENTAL,2019.0,BLACK,Gasoline,N,ADELE INC,CHICAGO,IL,60656.0,,,8117Livery,Unknown
7087,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72271Livery,Unknown
7088,ACTIVE,MERCEDES,SPRINTER,2016.0,BLUE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,721335Ambulance,Unknown
7089,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,SIMON'S LIMOUSINE INC.,CHICAGO,IL,60630.0,,,71011Livery,Unknown
7090,VIOLATION,TOYOTA,SIENNA,2012.0,WHITE,Gasoline,N,GREAT TAXI CAB COMPANY,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3794Taxi,Unknown
7094,RESERVED,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,,,9962Livery,Unknown
7098,INACTIVE,FORD,F650,2011.0,WHITE,Gasoline,N,"ARIES CHARTER TRANSPORTATION, INC.",CHICAGO,IL,60624.0,,,13068Charter Sightseeing,Unknown
7100,ACTIVE,MERCEDES,SPRINTER,2016.0,BLUE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,721475Ambulance,Unknown
7102,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,LAKESHORE TRANSPORT INC.,CHICAGO,IL,60656.0,,,9779Livery,Unknown
7103,RESERVED,FREIGHLINE,TROLLEY,2004.0,RED/GREEN,Gasoline,N,SCT USA INC,CHICAGO,IL,60630.0,,,22975Charter Sightseeing,Unknown
7104,ACTIVE,FORD,EXPEDITION,2022.0,BLACK,Gasoline,N,DVN TRANSPORTATION INC.,CHICAGO,IL,60634.0,,,9736Livery,Unknown
7106,VIOLATION,TOYOTA,SIENNA,2013.0,WHITE,Gasoline,N,"S & S TAXI, CORP.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,4979Taxi,Unknown
7109,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72417Livery,Unknown
7117,ACTIVE,LINCOLN,AVIATOR,2024.0,BLACK,Gasoline,N,OMAR RAHIM,CHICAGO,IL,60656.0,,,70920Livery,Unknown
7118,ACTIVE,LINCOLN,NAVIGATOR,2024.0,BLACK,Gasoline,N,MUSTAFA IBRAHIM,CHICAGO,IL,60641.0,,,71101Livery,Unknown
7119,ACTIVE,TOYOTA,RAV4,2021.0,WHITE,Gasoline,N,"OLUWANISOLA TRANS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,1610Taxi,Unknown
7120,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72738Livery,Unknown
7121,ACTIVE,CADILLAC,ESCALADE ESV,2020.0,BLACK,Gasoline,N,"BLUE DIAMOND LIMO, INC.",CHICAGO,IL,60630.0,,,8078Livery,Unknown
7122,ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,YASH TRANSPORTATION INC.,CHICAGO,IL,60630.0,,,70785Livery,Unknown
7125,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,SHAH LIMO INC.,CHICAGO,IL,60630.0,,,8133Livery,Unknown
7126,ACTIVE,BMW,X5,2020.0,BLACK,Gasoline,N,CQ LIMO LLC,CHICAGO,IL,60659.0,,,71077Livery,Unknown
7130,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,CIORTEA INC,CHICAGO,IL,60618.0,,,9055Livery,Unknown
7135,INACTIVE,FORD,F550,2017.0,WHITE,Gasoline,N,WAY TO GO LIMOUSINE INC,CHICAGO,IL,60619.0,,,16797Charter Sightseeing,Unknown
7136,ACTIVE,VOLVO,S90,2022.0,BLACK,Gasoline,N,O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2,CHICAGO,IL,60640.0,,,7242Livery,Unknown
7138,ACTIVE,CADILLAC,LYRIQ,2024.0,BLACK,Gasoline,N,GREGORY TEFS,CHICAGO,IL,60660.0,,,70770Livery,Unknown
7140,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,"M.B.S. LIVERY, INC.",CHICAGO,IL,60646.0,,,7285Livery,Unknown
7141,ACTIVE,FREIGHTLINER,SPRINTER,2011.0,WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,5250Ambulance,Unknown
7143,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,NORDOSH INC.,CHICAGO,IL,60630.0,,,9101Livery,Unknown
7145,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72015Livery,Unknown
7146,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72702Livery,Unknown
7147,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72767Livery,Unknown
7149,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,DYNAMIC PRO INC,CHICAGO,IL,60645.0,,,70229Livery,Unknown
7151,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71975Livery,Unknown
7152,INACTIVE,FORD,E350,2011.0,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60076.0,,,817724Ambulance,Unknown
7153,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72249Livery,Unknown
7154,INACTIVE,FORD,E350,2010.0,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467.0,,,7418Medicar,Unknown
7156,INACTIVE,FORD,E350,2003.0,WHITE,Gasoline,N,"CITY WIDE TRANSPORTATION, LTD.",CHICAGO,IL,60619.0,,,6025Medicar,Unknown
7157,VIOLATION,TOYOTA,COROLLA,2019.0,DARK BLUE,Gasoline,N,TRUST TAXI CORP,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1419Taxi,Unknown
7158,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72285Livery,Unknown
7160,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE/BLACK/STRIPES,Gasoline,N,G L B CAB CO,CHICAGO,IL,60657.0,Independent1,Owner-Operator,3094Taxi,Unknown
7161,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,,,9253Livery,Unknown
7162,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,RN LUXURY TRANSPORT INC.,CHICAGO,IL,60630.0,,,70502Livery,Unknown
7164,RESERVED,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,EVERY VAN LLC,CHICAGO,IL,60609.0,,,70000Livery,Unknown
7167,ACTIVE,ANKAI,8071,2009.0,MAROON,Gasoline,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,,,25681Charter Sightseeing,Unknown
7168,ACTIVE,TOYOTA,SIENNA,2020.0,DARK GRAY,Gasoline,Y,ALMAHDI INC,CHICAGO,IL,60659.0,INDEPENDENT4,Owner-Operator,6676Taxi,Unknown
7169,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,,,7270Livery,Unknown
7171,ACTIVE,MITSUBISHI,OUTLANDER,2020.0,WHITE,Gasoline,N,TOLUWALASE CORP,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,3924Taxi,Unknown
7172,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,RAFMAN CORP.,CHICAGO,IL,60630.0,,,8598Livery,Unknown
7173,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71974Livery,Unknown
7176,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,AAAM LIMOUSINE INC,CHICAGO,IL,60641.0,,,8347Livery,Unknown
7177,RESERVED,FORD,S34,2010.0,WHITE,Gasoline,N,MIDWEST AMBULANCE LLC,SKOKIE,IL,60076.0,,,5711Ambulance,Unknown
7178,ACTIVE,FORD,E350,2023.0,WHITE,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,,,5488Ambulance,Unknown
7180,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72254Livery,Unknown
7181,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72720Livery,Unknown
7182,RESERVED,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,JAMAL AND SONS INC,CHICAGO,IL,60659.0,,,7654Livery,Unknown
7185,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,COMFORT & RIDES LIMOUSINE SERVICES LLC,CHICAGO,IL,60630.0,,,9208Livery,Unknown
7188,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,FABIO ANTONIO VASQUEZ BASTARDO,CHICAGO,IL,60640.0,,,71208Livery,Unknown
7189,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,HAYYAN LLC,CHICAGO,IL,60626.0,,,8170Livery,Unknown
7190,ACTIVE,CADILLAC,ESCALADE ESV,2021.0,BLACK,Gasoline,N,K.O. TAXI AND LIMO LLC,CHICAGO,IL,60611.0,,,70645Livery,Unknown
7191,ACTIVE,FORD,TRANSIT BUS,2017.0,BLACK,Gasoline,N,HARRISON GLOBAL LLC,CHICAGO,IL,60608.0,,,6031Charter Sightseeing,Unknown
7195,VIOLATION,CADILLAC,ESCALADE ESV,2021.0,BLACK,Gasoline,N,ICONIC LIMO INC.,BENSENVILLE,IL,60638.0,,,70305Livery,Unknown
7196,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72567Livery,Unknown
7197,VIOLATION,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,DEREN LIMOUSINE INC,CHICAGO,IL,60618.0,,,8004Livery,Unknown
7198,INACTIVE,FORD,VAN,2008.0,WHITE,Gasoline,N,4 STAR ELITE INC.,ELK GROVE VILLAGE,IL,60007.0,,,10891Charter Sightseeing,Unknown
7199,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,ALL ABOUT CHARTER INC,CHICAGO,IL,60630.0,,,8660Livery,Unknown
7201,ACTIVE,LINCOLN,NAVIGATOR,2021.0,BLACK,Gasoline,N,EMIROLIMO INC,CHICAGO,IL,60638.0,,,7406Livery,Unknown
7206,INACTIVE,CHEVROLET,S600,1991.0,WHITE,Gasoline,N,CHITOWN PARTY BUS,CHICAGO,IL,60630.0,,,12064Charter Sightseeing,Unknown
7208,ACTIVE,TOYOTA,SIENNA,2016.0,YELLOW,Gasoline,Y,AMAL CORPORATION,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,6342Taxi,Unknown
7209,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,VRAPI AL INC,CHICAGO,IL,60630.0,,,8315Livery,Unknown
7213,VIOLATION,NISSAN,NV200,2015.0,WHITE,Gasoline,N,"CHICAGO POLO XV, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3025Taxi,Unknown
7214,VIOLATION,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,RAYAN LIMO INC.,CHICAGO,IL,60652.0,,,7124Livery,Unknown
7215,INACTIVE,FORD,E350,2007.0,WHITE,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,,,5568Ambulance,Unknown
7216,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72478Livery,Unknown
7217,ACTIVE,TOYOTA,SIENNA,2020.0,BLUE/WHITE,Gasoline,Y,KWART CORP,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,279Taxi,Unknown
7222,INACTIVE,TOYOTA,SIENNA,2008.0,BEIGE,Gasoline,N,CAPITAL TRANSPORTATION SERVICE INC,CHICAGO,IL,60612.0,,,10921Medicar,Unknown
7223,VIOLATION,FORD,EXPEDITION,2019.0,BLACK,Gasoline,N,EASY RIDE CHICAGO INC.,CHICAGO,IL,60630.0,,,7706Livery,Unknown
7224,ACTIVE,LINCOLN,AVIATOR,2024.0,BLACK,Gasoline,N,"SORETTI, INC",CHICAGO,IL,60629.0,,,70944Livery,Unknown
7226,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,"WAHID, CORP.",CHICAGO,IL,60630.0,,,71053Livery,Unknown
7227,ACTIVE,GMC,YUKON,2020.0,BLACK,Gasoline,N,BETLEHEM LIMO CORPORATION,CHICAGO,IL,60645.0,,,8767Livery,Unknown
7229,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,KAPLAN LIMOUSINE INC,CHICAGO,IL,60601.0,,,7877Livery,Unknown
7230,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,VINN'S INC.,CHICAGO,IL,60630.0,,,9481Livery,Unknown
7232,ACTIVE,FORD,EXPEDITION,2021.0,BLACK,Gasoline,N,AAJ COM,CHICAGO,IL,60628.0,,,70976Livery,Unknown
7233,SURRENDER,VPG,MV-1,2014.0,WHITE,Gasoline,Y,"TAXI MEDALLION GROUP, LLC-SERIES XV",CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,788Taxi,Unknown
7234,INACTIVE,FORD,E350,2011.0,SILVER,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,,,13218Medicar,Unknown
7238,INACTIVE,FREIGHLINE,102C3,2017.0,BLACK,Gasoline,N,GTI TRANSPORTATION INC.,CHICAGO,IL,60634.0,,,14075Charter Sightseeing,Unknown
7241,ACTIVE,CHRYSLER,VOYAGER,2023.0,YELLOW,Gasoline,Y,TOUBA NDIAYE INC,CHICAGO,IL,60653.0,Yellow Cab Association,Owner-Operator,237Taxi,Unknown
7242,VIOLATION,TOYOTA,XB,2014.0,WHITE/BLUE/STRIPES,Gasoline,N,BAT CAB CORP,CHICAGO,IL,60626.0,Independent2,Owner-Operator,5595Taxi,Unknown
7243,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71899Livery,Unknown
7244,ACTIVE,FORD,EXPEDITION,2021.0,BLACK,Gasoline,N,A2B LIMOUSINE INC.,CHICAGO,IL,60625.0,,,70551Livery,Unknown
7245,INACTIVE,FORD,F53,2005.0,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,,,10844Charter Sightseeing,Unknown
7246,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,SHAIK RIZWAN,CHICAGO,IL,60645.0,,,9381Livery,Unknown
7247,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,"WHA, INC",CHICAGO,IL,60652.0,,,71152Livery,Unknown
7251,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,COMFORT TRANS LIMO INC.,CHICAGO,IL,60641.0,,,9439Livery,Unknown
7252,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71878Livery,Unknown
7253,INACTIVE,FORD,E350,2006.0,WHITE/RED,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,5175Ambulance,Unknown
7255,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72262Livery,Unknown
7257,ACTIVE,GMC,YUKON XL,2023.0,BLACK,Gasoline,N,SMARTWAY LINES INC.,CHICAGO,IL,60612.0,,,7698Livery,Unknown
7261,INACTIVE,FORD,E350,2006.0,WHITE,Gasoline,N,"CITY WIDE TRANSPORTATION, LTD.",CHICAGO,IL,60619.0,,,6298Medicar,Unknown
7262,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71715Livery,Unknown
7265,ACTIVE,MERCEDES,SPRINTER,2013.0,WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,721314Ambulance,Unknown
7266,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71895Livery,Unknown
7268,ACTIVE,LINCOLN,NAVIGATOR,2021.0,BLACK,Gasoline,N,ELITE LUXURY TRANSPORTATION LLC,CHICAGO,IL,60651.0,,,70621Livery,Unknown
7269,ACTIVE,TOYOTA,COROLLA,2019.0,YELLOW,Gasoline,N,AL RABEA CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1210Taxi,Unknown
7270,INACTIVE,FORD,T150,2015.0,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467.0,,,8428Medicar,Unknown
7272,ACTIVE,LINCOLN,NAVIGATOR L,2021.0,BLACK,Gasoline,N,ZW LIMO SERVICE CORP.,CHICAGO,IL,60625.0,,,7411Livery,Unknown
7274,INACTIVE,MERCEDES,METRIS,2018.0,BLACK,Gasoline,N,MY TRAVEL GUY INC.,CHICAGO,IL,60616.0,,,21009Medicar,Unknown
7280,INACTIVE,FORD,E350,2012.0,WHITE/RED/BLACK,Gasoline,N,1ST RESPONSE EMS INC.,CHICAGO,IL,60621.0,,,872515Ambulance,Unknown
7281,INACTIVE,CHEVROLET,G3500,2009.0,WHITE,Gasoline,N,"PRECISE AMBULANCE SERVICE, LLC.",CHICAGO RIDGE,IL,60415.0,,,5628Ambulance,Unknown
7282,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71706Livery,Unknown
7283,ACTIVE,DODGE,GRAND CARAVAN,2020.0,BLACK,Gasoline,N,3MK TRANSPORTATION LLC,CHICAGO,IL,60644.0,,,9800Medicar,Unknown
7284,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,SIDRA 23 INC.,CHICAGO,IL,60630.0,,,8238Livery,Unknown
7285,ACTIVE,TOYOTA,RAV4,2019.0,BLACK,Gasoline,N,"HAMAMA TRANS, INC.",CHICAGO,IL,60625.0,Independent1,Owner-Operator,6607Taxi,Unknown
7286,ACTIVE,BMW,740 I,2022.0,BLACK,Gasoline,N,"LIVONIA TRADE, INC.",CHICAGO,IL,60640.0,,,8173Livery,Unknown
7287,ACTIVE,LINCOLN,NAUTILUS,2024.0,BLACK,Gasoline,N,ADAM LIMOUSINE INC.,CHICAGO,IL,60659.0,,,7338Livery,Unknown
7288,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72383Livery,Unknown
7289,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,VITALIY SHUPOVAL,CHICAGO,IL,60634.0,,,7477Livery,Unknown
7291,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE,Gasoline,Y,"MONIKRIS, INC",CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6977Taxi,Unknown
7292,INACTIVE,FREIGHLINE,S2 106,2011.0,BLACK,Gasoline,N,ELITE CHICAGO LIMO INC,CHICAGO,IL,60630.0,,,18766Charter Sightseeing,Unknown
7293,VIOLATION,LINCOLN,NAVIGATOR,2013.0,BLACK,Gasoline,N,FLAVIUS BRICI,CHICAGO,IL,60640.0,,,9150Livery,Unknown
7294,ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,MACLION TAXI & LIMOUSINE LLC,CHICAGO,IL,60625.0,,,9732Livery,Unknown
7295,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,MAHAMED IRFAN  ABDU SHAIKH,CHICAGO,IL,60645.0,,,9420Livery,Unknown
7296,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72905Livery,Unknown
7297,ACTIVE,LINCOLN,NAUTILUS,2021.0,BLACK,Gasoline,N,BRADLEYK INC.,CHICAGO,IL,60630.0,,,8124Livery,Unknown
7298,VIOLATION,LINCOLN,MKT,2013.0,BLACK,Gasoline,N,ARJAN DAUTAJ,CHICAGO,IL,60634.0,,,8999Livery,Unknown
7300,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,J&S LUXURY LIMO LLC,CHICAGO,IL,60630.0,,,70393Livery,Unknown
7302,INACTIVE,FORD,E350,2013.0,WHITE,Gasoline,N,BUZY AS A BEAVER TRANSPORTATION INC,CHICAGO,IL,60637.0,,,16551Medicar,Unknown
7303,INACTIVE,ALEXANDER,,2001.0,RED,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,,,11160Charter Sightseeing,Unknown
7304,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72305Livery,Unknown
7305,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,ALAM & SONS LTD.,CHICAGO,IL,60645.0,,,8897Livery,Unknown
7307,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,BULTRANSPORT INC.,CHICAGO,IL,60656.0,,,70613Livery,Unknown
7309,INACTIVE,FREIGHLINE,GLAVAL SYNERGY,2007.0,WHITE,Gasoline,N,Inter-Continental Limo Services,CHICAGO,IL,60603.0,,,16652Charter Sightseeing,Unknown
7310,INACTIVE,ALEXANDER,,2001.0,RED,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,,,11161Charter Sightseeing,Unknown
7311,ACTIVE,TOYOTA,SIENNA,2022.0,WHITE,Gasoline,Y,ALL BOUNDS TAXI CORP,CHICAGO,IL,60634.0,Independent2,Owner-Operator,6538Taxi,Unknown
7312,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71991Livery,Unknown
