Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
VIOLATION,NISSAN,SENTRA,2019.0,BLUE,Gasoline,N,SANTORINI SIX CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3334Taxi,Taxi
ACTIVE,CADILLAC,ESCALADE ESV,2021.0,BLACK,Gasoline,N,DAX LIMOUSINE SERVICE INC,CHICAGO,IL,60606.0,None,None,8451Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72895Livery,Livery
ACTIVE,GMC,YUKON XL,2020.0,BLACK,Gasoline,N,786 LIMO COMPANY INC,CHICAGO,IL,60625.0,None,None,8727Livery,Livery
RESERVED,FREIGHLINE,FB65,2004.0,WHITE,Gasoline,N,AVITAL LIMOUSINE INC,CHICAGO,IL,60634.0,None,None,12995Charter Sightseeing,Charter Sightseeing
ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,AIDAROFF INC.,CHICAGO,IL,60630.0,None,None,71228Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71389Livery,Livery
INACTIVE,FORD,E350,2006.0,RED/WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5578Ambulance,Ambulance
ACTIVE,LINCOLN,AVIATOR,2020.0,BLACK,Gasoline,N,DANNY LIMO LLC,CHICAGO,IL,60630.0,None,None,70138Livery,Livery
ACTIVE,FORD,EXPEDITION PLATINUM,2023.0,BLACK,Gasoline,N,KUMANDAN INC.,CHICAGO,IL,60645.0,None,None,7972Livery,Livery
ACTIVE,MERCEDES,SPRINTER,2012.0,RED/WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5509Ambulance,Ambulance
INACTIVE,FORD,E350,2011.0,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60076.0,None,None,817729Ambulance,Ambulance
INACTIVE,FORD,E350,2008.0,WHITE/PURPLE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5505Ambulance,Ambulance
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71403Livery,Livery
ACTIVE,NISSAN,ROGUE,2019.0,GRAY,Gasoline,N,ABERA INC,CHICAGO,IL,60640.0,Independent1,Owner-Operator,6816Taxi,Taxi
ACTIVE,FORD,EXPEDITION,2021.0,BLACK,Gasoline,N,BLACK CAR SERVICE BY PHIL LLC,CHICAGO,IL,60641.0,None,None,71042Livery,Livery
ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,AHMED AUTOS LLC,CHICAGO,IL,60656.0,None,None,70226Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72713Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR,2021.0,BLACK,Gasoline,N,MKB LIMO INC,CHICAGO,IL,60630.0,None,None,9320Livery,Livery
ACTIVE,LINCOLN,NAUTILUS,2025.0,BLACK,Gasoline,N,HS SEVEN HILLS CO.INC.,CHICAGO,IL,60656.0,None,None,7294Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72513Livery,Livery
ACTIVE,FORD,E150,2012.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,None,None,8049Medicar,Medicar
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72206Livery,Livery
INACTIVE,TOYOTA,SIENNA,2011.0,GRAY,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,None,None,13400Medicar,Medicar
ACTIVE,TOYOTA,COROLLA,2014.0,WHITE,Gasoline,N,6 KILO TAXI CORP.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,1423Taxi,Taxi
REVOKED,DODGE,CARAVAN,2012.0,WHITE,Gasoline,N,ZIP CAB COMPANY,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3140Taxi,Taxi
ACTIVE,FORD,ECONOLINE,2019.0,WHITE,Gasoline,N,BAXTER COACH INDUSTRIES LLC,CHICAGO,IL,60638.0,None,None,14322Charter Sightseeing,Charter Sightseeing
VIOLATION,HYUNDAI,ELANTRA,2018.0,WHITE,Gasoline,N,ATHINA CAB CORP.,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,5465Taxi,Taxi
ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,DUA MANAGEMENT INC,CHICAGO,IL,60645.0,None,None,9705Livery,Livery
ACTIVE,FORD,TRANSIT,2023.0,BLACK,Gasoline,N,"DV & G ENTERPRISES, INC.",CHICAGO,IL,60634.0,None,None,24589Charter Sightseeing,Charter Sightseeing
VIOLATION,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,STAR LUXURY LIMOUSINE INC,CHICAGO,IL,60625.0,None,None,8961Livery,Livery
ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,DDSSBOS LLC,CHICAGO,IL,60608.0,None,None,7444Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72458Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72029Livery,Livery
INACTIVE,FORD,WAGON,2008.0,Unknown,Gasoline,N,DIVA LIMOUSINE LTD,CHICAGO,IL,60616.0,None,None,10421Charter Sightseeing,Charter Sightseeing
ACTIVE,CADILLAC,ESCALADE,2024.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,None,None,9211Livery,Livery
ACTIVE,FORD,EXPEDITION,2021.0,BLACK,Gasoline,N,LIMO BUS SERVICE INC,CHICAGO,IL,60629.0,None,None,9890Livery,Livery
VIOLATION,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,DHUUX CAR SERVICES INCORPORATED INC.,CHICAGO,IL,60659.0,None,None,9559Livery,Livery
VIOLATION,TOYOTA,SCION,2014.0,WHITE,Gasoline,N,NIMOT TAXI CABS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5034Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2017.0,YELLOW,Gasoline,Y,H & S CERTIFIED INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,5203Taxi,Taxi
RESERVED,GMC,YUKON XL,2023.0,BLACK,Gasoline,N,SUPER 7 CORPORATION INC.,CHICAGO,IL,60645.0,None,None,7011Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608.0,None,None,3231Taxi,Taxi
ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,None,None,9980Livery,Livery
ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,ALL AMERICAN LIMOUSINE INC,CHICAGO,IL,60656.0,None,None,8829Livery,Livery
INACTIVE,FORD,F650,2011.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,None,None,13060Charter Sightseeing,Charter Sightseeing
ACTIVE,FREIGHTLINER,M2 106,2013.0,WHITE,Gasoline,N,AVITAL PARTY BUS LLC,CHICAGO,IL,60640.0,None,None,22083Charter Sightseeing,Charter Sightseeing
INACTIVE,CADILLAC,XTS,2018.0,BLACK,Gasoline,N,BELVEDERE TRANS INC.,CHICAGO,IL,60634.0,None,None,7752Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72561Livery,Livery
RESERVED,TOYOTA,SCION,2012.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,None,None,14453Medicar,Medicar
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71742Livery,Livery
VIOLATION,DODGE,GRAND CARAVAN,2013.0,WHITE,Gasoline,N,WEST END TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2745Taxi,Taxi
ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,SHAIK'S LLC,CHICAGO,IL,60630.0,None,None,70529Livery,Livery
VIOLATION,BMW,X5,2018.0,BLACK,Gasoline,N,BLUESKY LIMO LLC,CHICAGO,IL,60612.0,None,None,7017Livery,Livery
ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,LIBERTY CITGO INC.,CHICAGO,IL,60630.0,None,None,8644Livery,Livery
RESERVED,FREIGHTLINER,FB65,2006.0,WHITE,Gasoline,N,MIDWEST LIMO LLC,CHICAGO,IL,60656.0,None,None,16580Charter Sightseeing,Charter Sightseeing
ACTIVE,GMC,YUKON,2020.0,BLACK,Gasoline,N,21 JUMP LIVERY INCORPORATED,CHICAGO,IL,60615.0,None,None,9884Livery,Livery
ACTIVE,LINCOLN,NAUTILUS,2024.0,BLACK,Gasoline,N,GROWTH ASTEROID,CHICAGO,IL,60645.0,None,None,71016Livery,Livery
ACTIVE,FORD,TRANSIT,2019.0,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467.0,None,None,818517Ambulance,Ambulance
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72751Livery,Livery
ACTIVE,LINCOLN,CORSAIR,2023.0,BLACK,Gasoline,N,CITY FUSION CORP,CHICAGO,IL,60625.0,None,None,7732Livery,Livery
INACTIVE,FORD,E350,2017.0,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077.0,None,None,895578Ambulance,Ambulance
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72084Livery,Livery
ACTIVE,MERCEDES,S500,2022.0,BLACK,Gasoline,N,SEBE TRANSPORTATION CORP,CHICAGO,IL,60630.0,None,None,70548Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72057Livery,Livery
INACTIVE,FORD,VAN,2002.0,Unknown,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,None,None,5535Ambulance,Ambulance
ACTIVE,CHEVROLET,SUBURBAN,2020.0,BLACK,Gasoline,N,NM PRIVATE CAR SERVICE INC,CHICAGO,IL,60659.0,None,None,9091Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,"D'ROB PRODUCTIONS, INC.",CHICAGO,IL,60619.0,None,None,7536Livery,Livery
RESERVED,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,None,None,7130Livery,Livery
SURRENDER,TOYOTA,CAMRY,2023.0,WHITE,Gasoline,N,"FATAI TRANS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,6408Taxi,Taxi
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72014Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72332Livery,Livery
ACTIVE,TOYOTA,SIENNA,2016.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,None,None,18302Medicar,Medicar
ACTIVE,LINCOLN,NAVIGATOR,2024.0,BLACK,Gasoline,N,MGL LIMO LLC,CHICAGO,IL,60630.0,None,None,70664Livery,Livery
ACTIVE,MERCEDES,SPRINTER,2014.0,WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,721469Ambulance,Ambulance
ACTIVE,MERCEDES,SPRINTER,2013.0,BLUE/WHITE/BLACK,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,4889Ambulance,Ambulance
ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,CHICAGO LIMO LLC,CHICAGO,IL,60630.0,None,None,7016Livery,Livery
INACTIVE,FORD,E450,2014.0,WHITE,Gasoline,N,SIGNATURE TRANSPORTATION GROUP LLC,CHICAGO,IL,60656.0,None,None,15981Charter Sightseeing,Charter Sightseeing
ACTIVE,LINCOLN,NAVIGATOR,2021.0,BLACK,Gasoline,N,MOLLY O MOLLY INC,CHICAGO,IL,60659.0,None,None,7225Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,None,None,7143Livery,Livery
INACTIVE,FORD,E250,2006.0,WHITE,Gasoline,N,"MIDWEST MEDICAL SERVICE, INC.",CHICAGO,IL,60630.0,None,None,5936Medicar,Medicar
RESERVED,FORD,E150,2013.0,WHITE,Gasoline,N,KURTZ AMBULANCE SERVICE INC,NEW LENOX,IL,60451.0,None,None,7407Medicar,Medicar
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72412Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72431Livery,Livery
ACTIVE,KIA,SOUL,2022.0,YELLOW,Gasoline,N,AZUAY TAXI CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1256Taxi,Taxi
VIOLATION,CADILLAC,ESCALADE,2018.0,BLACK,Gasoline,N,TASHA IMAM,CHICAGO,IL,60659.0,None,None,8772Livery,Livery
ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,BH BLACK CAR INC.,CHICAGO,IL,60646.0,None,None,7764Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,NUMAX LEASING & RENTAL INC,CHICAGO,IL,60641.0,None,None,7021Livery,Livery
RESERVED,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,SILK WAY PREMIER INC,CHICAGO,IL,60659.0,None,None,7694Livery,Livery
ACTIVE,LINCOLN,MKT,2018.0,BLACK,Gasoline,N,J&D SERVICES 1 INC.,CHICAGO,IL,60630.0,None,None,70434Livery,Livery
INACTIVE,CHRYSLER,TOWN AND COUNTRY,2004.0,WHITE,Gasoline,N,L & M WE CARE TRANSPORTATION LIMITED,CHICAGO,IL,60619.0,None,None,7042Medicar,Medicar
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,None,None,5089Ambulance,Ambulance
ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,HI EIGHTY8 CORPORATION,CHICAGO,IL,60659.0,None,None,70720Livery,Livery
INACTIVE,CHEVROLET,UPLANDER,2008.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,None,None,10611Medicar,Medicar
ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,MH LIMO CORP,CHICAGO,IL,60630.0,None,None,7390Livery,Livery
ACTIVE,LEXUS,LX500H,2024.0,BLACK,Gasoline,N,MATTY LIMO EXCELLENCE LTD,CHICAGO,IL,60631.0,None,None,70599Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72685Livery,Livery
INACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Gasoline,N,EAGLE LIVERY SERVICE  INC,CHICAGO,IL,60637.0,None,None,16447Jitney,Jitney
ACTIVE,CHRYSLER,VOYAGER,2022.0,SILVER,Gasoline,N,NOBACK MEDICAB TRANS INC.,CHICAGO,IL,60613.0,None,None,9538Medicar,Medicar
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,None,None,5127Ambulance,Ambulance
ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,XINGLONG REN,CHICAGO,IL,60616.0,None,None,8295Livery,Livery
INACTIVE,DODGE,CARAVAN,2018.0,BLACK,Gasoline,N,S.O.S. SHUTTLE ONE SERVICES,CHICAGO,IL,60649.0,None,None,9111Medicar,Medicar
REVOKED,TOYOTA,SCION,2014.0,WHITE,Gasoline,N,JAMES A BUCKLE,CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner-Operator,4860Taxi,Taxi
ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,CHUNHAI ZHANG,CHICAGO,IL,60616.0,None,None,7409Livery,Livery
INACTIVE,CHEVROLET,EXPRESS,2009.0,RED/WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5056Ambulance,Ambulance
ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,AMIRA 1 INC,CHICAGO,IL,60630.0,None,None,70488Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72022Livery,Livery
VIOLATION,NISSAN,NV200,2014.0,WHITE,Gasoline,N,MEDALLION FUNDING CHICAGO CORP IV,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,921Taxi,Taxi
SURRENDER,TOYOTA,COROLLA,2018.0,BLUE,Gasoline,N,ARMITAGE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,5641Taxi,Taxi
ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,M.G. LIVERY INC,CHICAGO,IL,60630.0,None,None,7984Livery,Livery
ACTIVE,BMW,5 S,2024.0,BLACK,Gasoline,N,JEYHUN IBADOV,CHICAGO,IL,60625.0,None,None,71271Livery,Livery
ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,WX ENTERPRISES INC.,CHICAGO,IL,60659.0,None,None,9462Livery,Livery
VIOLATION,TOYOTA,SIENNA,2017.0,YELLOW,Gasoline,N,T K O TAXI COMPANY,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,4276Taxi,Taxi
ACTIVE,CADILLAC,XTS,2018.0,BLACK,Gasoline,N,DI LIMO EXPRESS INC.,CHICAGO,IL,60630.0,None,None,70980Livery,Livery
ACTIVE,TOYOTA,SIENNA,2020.0,WHITE/BLACK/STRIPES,Gasoline,Y,ASSYRIA CAB CORP,CHICAGO,IL,60659.0,Independent1,Owner-Operator,5202Taxi,Taxi
ACTIVE,LINCOLN,CONTINENTAL,2020.0,BLACK,Gasoline,N,DIMITRE G STOITZEV,CHICAGO,IL,60659.0,None,None,7289Livery,Livery
VIOLATION,DODGE,CARAVAN,2020.0,WHITE/STARS/STRIPES,Gasoline,N,ZZZAR NATION WIDE LIMITED,CHICAGO,IL,60641.0,American-United Cab Assn,Owner Manager,1780Taxi,Taxi
VIOLATION,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,MSA LIMO INC,CHICAGO,IL,60630.0,None,None,70143Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71866Livery,Livery
INACTIVE,FORD,E350,2010.0,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60076.0,None,None,5721Ambulance,Ambulance
FORECLOSURE,VPG,MV-1,2014.0,GREEN,Gasoline,Y,REX 4 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4674Taxi,Taxi
ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,None,None,9164Livery,Livery
VIOLATION,FORD,TRANSIT,2015.0,WHITE,Gasoline,N,TRACE AMBULANCE INC,TINLEY PARK,IL,60487.0,None,None,794907Ambulance,Ambulance
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72093Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71420Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71360Livery,Livery
ACTIVE,FORD,EXPEDITION,2022.0,BLACK,Gasoline,N,WINDY CITY LIMOUSINE COMPANY LLC,CHICAGO,IL,60630.0,None,None,9593Livery,Livery
ACTIVE,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,Independent1,None,8676Livery,Livery
ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,AKS LIMO INC,CHICAGO,IL,60629.0,None,None,70422Livery,Livery
ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,"BLUE BIRD GROUP, INC.",CHICAGO,IL,60607.0,None,None,9685Livery,Livery
INACTIVE,FREIGHTLINER,XBS,2018.0,BLUE/RED,Gasoline,N,"ARIES CHARTER TRANSPORTATION, INC.",CHICAGO,IL,60624.0,None,None,19642Charter Sightseeing,Charter Sightseeing
ACTIVE,TOYOTA,COROLLA,2020.0,BLACK,Gasoline,N,INTOUCH GLOBAL LLC,CHICAGO,IL,60626.0,None,None,9219Medicar,Medicar
RESERVED,TESLA,Y,2020.0,WHITE,Gasoline,N,USFAA LLC,CHICAGO,IL,60645.0,None,None,9993Livery,Livery
RESERVED,CADILLAC,ESCALADE ESV,2019.0,BLACK,Gasoline,N,LUX RIDE COMPANY,CHICAGO,IL,60638.0,None,None,8899Livery,Livery
ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,"WAHHAAJ LIMOUSINE, INC.",CHICAGO,IL,60630.0,None,None,9306Livery,Livery
VIOLATION,CHEVROLET,HHR,2011.0,WHITE,Gasoline,N,PIYAN CAB CO,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6895Taxi,Taxi
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72147Livery,Livery
ACTIVE,GMC,YUKON XL,2019.0,BLACK,Gasoline,N,MIGUEL GARCIA,CHICAGO,IL,60652.0,None,None,7607Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,EASY RIDE CHICAGO INC.,CHICAGO,IL,60630.0,None,None,9378Livery,Livery
ACTIVE,CHEVROLET,SUBURBAN,2016.0,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,CHICAGO,IL,60601.0,None,None,9949Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71510Livery,Livery
INACTIVE,MERCEDES,SPRINTER,2013.0,BLACK,Gasoline,N,GLAMOUR LIMOUSINE INC.,CHICAGO,IL,60647.0,None,None,15072Charter Sightseeing,Charter Sightseeing
INACTIVE,DODGE,GRAND CARAVAN,2010.0,GRAY,Gasoline,N,CHIME SERVICES LLC,CHICAGO,IL,60659.0,None,None,15674Medicar,Medicar
INACTIVE,FORD,E250,2011.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,None,None,13061Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHTLINER,G40M2,2016.0,BLACK,Gasoline,N,OMCKA OF ILLINOIS COACH LINES LLC,BARRINGTON,IL,60010.0,None,None,16818Charter Sightseeing,Charter Sightseeing
RESERVED,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,None,None,7168Livery,Livery
ACTIVE,LINCOLN,CONTINENTAL,2020.0,BLACK,Gasoline,N,BAKALI CORPORATION,CHICAGO,IL,60629.0,None,None,9768Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71334Livery,Livery
INACTIVE,FREIGHLINE,FB65,2002.0,WHITE,Gasoline,N,EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC,CHICAGO,IL,60642.0,None,None,20646Charter Sightseeing,Charter Sightseeing
ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,DTA PREMIER CAR SERVICE LLC,CHICAGO,IL,60630.0,None,None,7674Livery,Livery
RESERVED,FORD,E350,2010.0,WHITE,Gasoline,N,MIDWEST AMBULANCE LLC,SKOKIE,IL,60076.0,None,None,5716Ambulance,Ambulance
VIOLATION,HONDA,ODYSSEY,2008.0,GRAY,Gasoline,N,TRINITY MOBILITY COMPANY,CHICAGO,IL,60619.0,None,None,9051Medicar,Medicar
VIOLATION,DODGE,CARAVAN,2016.0,ORANGE,Gasoline,Y,TAXI OUT CAB CO,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,243Taxi,Taxi
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,TOWER AMBULANCE,CHICAGO,IL,60630.0,None,None,5021Ambulance,Ambulance
VIOLATION,TOYOTA,SCION,2011.0,WHITE,Gasoline,N,FLEET CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6484Taxi,Taxi
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72300Livery,Livery
ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,YAZEED LLC,CHICAGO,IL,60625.0,None,None,70683Livery,Livery
INACTIVE,CHRYSLER,TOWN AND COUNTRY,2007.0,WHITE,Gasoline,N,CITY WEST TRANSPORTATION  INC,CHICAGO,IL,60644.0,None,None,6707Medicar,Medicar
ACTIVE,INFINITI,QX80,2021.0,BLACK,Gasoline,N,CHUN LIU,CHICAGO,IL,60616.0,None,None,70017Livery,Livery
VIOLATION,FORD,EXPEDITION,2020.0,BLACK,Gasoline,N,TRANSPORTATION 4 U LLC,CHICAGO,IL,60644.0,None,None,9698Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72279Livery,Livery
